head	rel	tail	hastscore	hasescore	hasdscore
388	1	1450	1.0	1.0	1.0
378	1	662	1.0	1.0	1.0
477	1	409	1.0	1.0	1.0
383	1	2134	1.0	1.0	1.0
261	1	188	1.0	1.0	1.0
525	1	96	1.0	1.0	1.0
42	1	2693	1.0	1.0	1.0
1054	1	750	1.0	1.0	1.0
179	1	743	1.0	1.0	1.0
219	1	114	1.0	1.0	1.0
276	1	1264	1.0	1.0	1.0
347	1	316	1.0	1.0	1.0
655	1	144	1.0	1.0	1.0
325	1	570	1.0	1.0	1.0
1255	1	1106	1.0	1.0	1.0
415	1	1736	1.0	1.0	1.0
99	1	2000	1.0	1.0	1.0
1097	1	282	1.0	1.0	1.0
1094	1	1288	1.0	1.0	1.0
118	1	586	1.0	1.0	1.0
1153	1	647	1.0	1.0	1.0
789	1	74	1.0	1.0	1.0
540	1	994	1.0	1.0	1.0
63	1	336	1.0	1.0	1.0
558	1	213	1.0	1.0	1.0
28	1	1380	1.0	1.0	1.0
320	1	863	1.0	1.0	1.0
212	1	934	1.0	1.0	1.0
328	1	2519	1.0	1.0	1.0
358	1	724	1.0	1.0	1.0
179	1	1030	1.0	1.0	1.0
46	1	1265	1.0	1.0	1.0
462	1	585	1.0	1.0	1.0
392	1	564	1.0	1.0	1.0
46	1	550	1.0	1.0	1.0
115	1	116	1.0	1.0	1.0
257	1	389	1.0	1.0	1.0
378	1	1432	1.0	1.0	1.0
394	1	1127	1.0	1.0	1.0
397	1	329	1.0	1.0	1.0
97	1	1479	1.0	1.0	1.0
658	1	683	1.0	1.0	1.0
415	1	1332	1.0	1.0	1.0
223	1	1050	1.0	1.0	1.0
533	1	2168	1.0	1.0	1.0
401	1	371	1.0	1.0	1.0
909	1	950	1.0	1.0	1.0
156	1	1613	1.0	1.0	1.0
34	1	457	1.0	1.0	1.0
219	1	410	1.0	1.0	1.0
383	1	970	1.0	1.0	1.0
400	1	316	1.0	1.0	1.0
932	1	356	1.0	1.0	1.0
547	1	366	1.0	1.0	1.0
895	1	792	1.0	1.0	1.0
288	1	1066	1.0	1.0	1.0
1079	1	1720	1.0	1.0	1.0
415	1	2360	1.0	1.0	1.0
697	1	553	1.0	1.0	1.0
63	1	1357	1.0	1.0	1.0
1045	1	1339	1.0	1.0	1.0
561	1	914	1.0	1.0	1.0
268	1	1939	1.0	1.0	1.0
821	1	1543	1.0	1.0	1.0
323	1	2053	1.0	1.0	1.0
1015	1	1690	1.0	1.0	1.0
977	1	1136	1.0	1.0	1.0
378	1	478	1.0	1.0	1.0
1253	1	1147	1.0	1.0	1.0
156	1	901	1.0	1.0	1.0
257	1	1288	1.0	1.0	1.0
315	1	47	1.0	1.0	1.0
1079	1	721	1.0	1.0	1.0
241	1	2313	1.0	1.0	1.0
637	1	359	1.0	1.0	1.0
353	1	1547	1.0	1.0	1.0
42	1	231	1.0	1.0	1.0
250	1	1419	1.0	1.0	1.0
1015	1	920	1.0	1.0	1.0
1253	1	2375	1.0	1.0	1.0
789	1	979	1.0	1.0	1.0
558	1	750	1.0	1.0	1.0
895	1	1173	1.0	1.0	1.0
120	1	180	1.0	1.0	1.0
250	1	2472	1.0	1.0	1.0
46	1	698	1.0	1.0	1.0
665	1	1631	1.0	1.0	1.0
8	1	25	1.0	1.0	1.0
896	1	12	1.0	1.0	1.0
276	1	1347	1.0	1.0	1.0
510	1	1195	1.0	1.0	1.0
444	1	211	1.0	1.0	1.0
113	1	445	1.0	1.0	1.0
1029	1	16	1.0	1.0	1.0
1675	1	220	1.0	1.0	1.0
599	1	1534	1.0	1.0	1.0
558	1	11	1.0	1.0	1.0
731	1	1596	1.0	1.0	1.0
1097	1	838	1.0	1.0	1.0
63	1	1033	1.0	1.0	1.0
91	1	1119	1.0	1.0	1.0
268	1	1172	1.0	1.0	1.0
229	1	1823	1.0	1.0	1.0
223	1	128	1.0	1.0	1.0
1029	1	2315	1.0	1.0	1.0
394	1	102	1.0	1.0	1.0
1153	1	343	1.0	1.0	1.0
415	1	1443	1.0	1.0	1.0
651	1	544	1.0	1.0	1.0
395	1	1125	1.0	1.0	1.0
909	1	84	1.0	1.0	1.0
48	1	1768	1.0	1.0	1.0
400	1	1673	1.0	1.0	1.0
142	1	585	1.0	1.0	1.0
427	1	74	1.0	1.0	1.0
929	1	1822	1.0	1.0	1.0
395	1	1344	1.0	1.0	1.0
135	1	908	1.0	1.0	1.0
339	1	101	1.0	1.0	1.0
166	1	224	1.0	1.0	1.0
789	1	1265	1.0	1.0	1.0
827	1	231	1.0	1.0	1.0
837	1	1009	1.0	1.0	1.0
825	1	1651	1.0	1.0	1.0
310	1	1174	1.0	1.0	1.0
472	1	766	1.0	1.0	1.0
99	1	2165	1.0	1.0	1.0
640	1	545	1.0	1.0	1.0
415	1	2065	1.0	1.0	1.0
1094	1	1463	1.0	1.0	1.0
2	1	316	1.0	1.0	1.0
353	1	925	1.0	1.0	1.0
218	1	619	1.0	1.0	1.0
73	1	493	1.0	1.0	1.0
10	1	41	1.0	1.0	1.0
120	1	77	1.0	1.0	1.0
75	1	1042	1.0	1.0	1.0
75	1	1565	1.0	1.0	1.0
697	1	1114	1.0	1.0	1.0
392	1	148	1.0	1.0	1.0
131	1	1868	1.0	1.0	1.0
95	1	1225	1.0	1.0	1.0
1045	1	1641	1.0	1.0	1.0
320	1	3540	1.0	1.0	1.0
118	1	188	1.0	1.0	1.0
197	1	1279	1.0	1.0	1.0
525	1	302	1.0	1.0	1.0
462	1	1953	1.0	1.0	1.0
520	1	579	1.0	1.0	1.0
400	1	33	1.0	1.0	1.0
219	1	1215	1.0	1.0	1.0
1045	1	467	1.0	1.0	1.0
394	1	133	1.0	1.0	1.0
1255	1	1607	1.0	1.0	1.0
355	1	1075	1.0	1.0	1.0
152	1	627	1.0	1.0	1.0
477	1	810	1.0	1.0	1.0
206	1	1108	1.0	1.0	1.0
388	1	200	1.0	1.0	1.0
626	1	535	1.0	1.0	1.0
444	1	1224	1.0	1.0	1.0
63	1	1115	1.0	1.0	1.0
688	1	2561	1.0	1.0	1.0
18	1	1798	1.0	1.0	1.0
953	1	262	1.0	1.0	1.0
104	1	494	1.0	1.0	1.0
353	1	988	1.0	1.0	1.0
688	1	460	1.0	1.0	1.0
527	1	1763	1.0	1.0	1.0
394	1	340	1.0	1.0	1.0
525	1	3264	1.0	1.0	1.0
315	1	481	1.0	1.0	1.0
142	1	490	1.0	1.0	1.0
1255	1	41	1.0	1.0	1.0
1015	1	1039	1.0	1.0	1.0
1153	1	1288	1.0	1.0	1.0
475	1	1013	1.0	1.0	1.0
401	1	4	1.0	1.0	1.0
34	1	1779	1.0	1.0	1.0
347	1	1481	1.0	1.0	1.0
32	1	574	1.0	1.0	1.0
172	1	614	1.0	1.0	1.0
166	1	2315	1.0	1.0	1.0
244	1	988	1.0	1.0	1.0
1015	1	727	1.0	1.0	1.0
1097	1	1312	1.0	1.0	1.0
397	1	1885	1.0	1.0	1.0
67	1	1651	1.0	1.0	1.0
120	1	354	1.0	1.0	1.0
462	1	822	1.0	1.0	1.0
347	1	317	1.0	1.0	1.0
276	1	3397	1.0	1.0	1.0
1097	1	2176	1.0	1.0	1.0
540	1	2169	1.0	1.0	1.0
808	1	1182	1.0	1.0	1.0
244	1	1145	1.0	1.0	1.0
2	1	1039	1.0	1.0	1.0
195	1	1355	1.0	1.0	1.0
113	1	164	1.0	1.0	1.0
547	1	876	1.0	1.0	1.0
929	1	3206	1.0	1.0	1.0
58	1	416	1.0	1.0	1.0
575	1	60	1.0	1.0	1.0
376	1	728	1.0	1.0	1.0
1079	1	1596	1.0	1.0	1.0
95	1	1081	1.0	1.0	1.0
1045	1	1398	1.0	1.0	1.0
334	1	418	1.0	1.0	1.0
109	1	893	1.0	1.0	1.0
1255	1	1596	1.0	1.0	1.0
172	1	1180	1.0	1.0	1.0
789	1	2381	1.0	1.0	1.0
825	1	1799	1.0	1.0	1.0
32	1	1868	1.0	1.0	1.0
272	1	138	1.0	1.0	1.0
104	1	1727	1.0	1.0	1.0
1029	1	699	1.0	1.0	1.0
1054	1	1651	1.0	1.0	1.0
127	1	2069	1.0	1.0	1.0
400	1	2539	1.0	1.0	1.0
232	1	1282	1.0	1.0	1.0
95	1	766	1.0	1.0	1.0
56	1	253	1.0	1.0	1.0
455	1	867	1.0	1.0	1.0
109	1	750	1.0	1.0	1.0
63	1	842	1.0	1.0	1.0
731	1	735	1.0	1.0	1.0
99	1	1613	1.0	1.0	1.0
1675	1	1617	1.0	1.0	1.0
140	1	199	1.0	1.0	1.0
929	1	2448	1.0	1.0	1.0
353	1	1071	1.0	1.0	1.0
401	1	77	1.0	1.0	1.0
197	1	96	1.0	1.0	1.0
640	1	440	1.0	1.0	1.0
310	1	12	1.0	1.0	1.0
575	1	273	1.0	1.0	1.0
837	1	479	1.0	1.0	1.0
187	1	961	1.0	1.0	1.0
655	1	289	1.0	1.0	1.0
257	1	103	1.0	1.0	1.0
651	1	1174	1.0	1.0	1.0
48	1	253	1.0	1.0	1.0
204	1	143	1.0	1.0	1.0
252	1	796	1.0	1.0	1.0
825	1	1101	1.0	1.0	1.0
718	1	973	1.0	1.0	1.0
179	1	1658	1.0	1.0	1.0
272	1	771	1.0	1.0	1.0
24	1	714	1.0	1.0	1.0
197	1	2371	1.0	1.0	1.0
67	1	457	1.0	1.0	1.0
24	1	2341	1.0	1.0	1.0
825	1	432	1.0	1.0	1.0
365	1	1050	1.0	1.0	1.0
477	1	20	1.0	1.0	1.0
444	1	934	1.0	1.0	1.0
932	1	280	1.0	1.0	1.0
89	1	970	1.0	1.0	1.0
789	1	944	1.0	1.0	1.0
46	1	65	1.0	1.0	1.0
95	1	1227	1.0	1.0	1.0
334	1	644	1.0	1.0	1.0
263	1	460	1.0	1.0	1.0
32	1	1593	1.0	1.0	1.0
140	1	340	1.0	1.0	1.0
124	1	1786	1.0	1.0	1.0
401	1	1658	1.0	1.0	1.0
177	1	944	1.0	1.0	1.0
42	1	2161	1.0	1.0	1.0
452	1	2129	1.0	1.0	1.0
32	1	988	1.0	1.0	1.0
355	1	324	1.0	1.0	1.0
172	1	2599	1.0	1.0	1.0
334	1	81	1.0	1.0	1.0
942	1	881	1.0	1.0	1.0
334	1	1038	1.0	1.0	1.0
166	1	1139	1.0	1.0	1.0
323	1	625	1.0	1.0	1.0
827	1	205	1.0	1.0	1.0
520	1	1765	1.0	1.0	1.0
137	1	1053	1.0	1.0	1.0
520	1	359	1.0	1.0	1.0
472	1	1765	1.0	1.0	1.0
268	1	826	1.0	1.0	1.0
252	1	607	1.0	1.0	1.0
137	1	1740	1.0	1.0	1.0
252	1	1112	1.0	1.0	1.0
187	1	994	1.0	1.0	1.0
1079	1	213	1.0	1.0	1.0
808	1	1637	1.0	1.0	1.0
241	1	738	1.0	1.0	1.0
1045	1	126	1.0	1.0	1.0
383	1	1169	1.0	1.0	1.0
118	1	699	1.0	1.0	1.0
339	1	862	1.0	1.0	1.0
339	1	64	1.0	1.0	1.0
688	1	188	1.0	1.0	1.0
334	1	2005	1.0	1.0	1.0
232	1	299	1.0	1.0	1.0
137	1	482	1.0	1.0	1.0
239	1	1285	1.0	1.0	1.0
177	1	245	1.0	1.0	1.0
718	1	1081	1.0	1.0	1.0
688	1	1526	1.0	1.0	1.0
472	1	866	1.0	1.0	1.0
475	1	592	1.0	1.0	1.0
24	1	354	1.0	1.0	1.0
67	1	458	1.0	1.0	1.0
229	1	679	1.0	1.0	1.0
431	1	788	1.0	1.0	1.0
661	1	494	1.0	1.0	1.0
95	1	1236	1.0	1.0	1.0
942	1	1487	1.0	1.0	1.0
268	1	1058	1.0	1.0	1.0
827	1	610	1.0	1.0	1.0
122	1	1150	1.0	1.0	1.0
244	1	2203	1.0	1.0	1.0
731	1	2570	1.0	1.0	1.0
244	1	1492	1.0	1.0	1.0
1054	1	254	1.0	1.0	1.0
40	1	1842	1.0	1.0	1.0
415	1	1344	1.0	1.0	1.0
400	1	1504	1.0	1.0	1.0
392	1	1547	1.0	1.0	1.0
225	1	728	1.0	1.0	1.0
225	1	1926	1.0	1.0	1.0
839	1	1922	1.0	1.0	1.0
250	1	3039	1.0	1.0	1.0
839	1	1762	1.0	1.0	1.0
223	1	1991	1.0	1.0	1.0
821	1	88	1.0	1.0	1.0
91	1	592	1.0	1.0	1.0
135	1	828	1.0	1.0	1.0
358	1	408	1.0	1.0	1.0
152	1	1546	1.0	1.0	1.0
929	1	1668	1.0	1.0	1.0
825	1	1251	1.0	1.0	1.0
697	1	724	1.0	1.0	1.0
204	1	611	1.0	1.0	1.0
431	1	1861	1.0	1.0	1.0
547	1	589	1.0	1.0	1.0
401	1	1542	1.0	1.0	1.0
328	1	247	1.0	1.0	1.0
276	1	416	1.0	1.0	1.0
1253	1	901	1.0	1.0	1.0
212	1	132	1.0	1.0	1.0
113	1	1836	1.0	1.0	1.0
1029	1	82	1.0	1.0	1.0
1015	1	188	1.0	1.0	1.0
1079	1	604	1.0	1.0	1.0
124	1	1053	1.0	1.0	1.0
323	1	764	1.0	1.0	1.0
42	1	385	1.0	1.0	1.0
320	1	3401	1.0	1.0	1.0
520	1	224	1.0	1.0	1.0
392	1	1603	1.0	1.0	1.0
837	1	735	1.0	1.0	1.0
113	1	1496	1.0	1.0	1.0
466	1	887	1.0	1.0	1.0
152	1	1491	1.0	1.0	1.0
250	1	1101	1.0	1.0	1.0
46	1	662	1.0	1.0	1.0
334	1	1264	1.0	1.0	1.0
237	1	1379	1.0	1.0	1.0
113	1	887	1.0	1.0	1.0
261	1	482	1.0	1.0	1.0
10	1	1482	1.0	1.0	1.0
219	1	1617	1.0	1.0	1.0
520	1	1627	1.0	1.0	1.0
179	1	151	1.0	1.0	1.0
32	1	43	1.0	1.0	1.0
225	1	890	1.0	1.0	1.0
268	1	732	1.0	1.0	1.0
731	1	1210	1.0	1.0	1.0
122	1	290	1.0	1.0	1.0
113	1	1478	1.0	1.0	1.0
1045	1	367	1.0	1.0	1.0
142	1	1531	1.0	1.0	1.0
394	1	936	1.0	1.0	1.0
104	1	1066	1.0	1.0	1.0
347	1	767	1.0	1.0	1.0
821	1	457	1.0	1.0	1.0
365	1	490	1.0	1.0	1.0
808	1	247	1.0	1.0	1.0
397	1	1804	1.0	1.0	1.0
353	1	3206	1.0	1.0	1.0
472	1	908	1.0	1.0	1.0
637	1	2022	1.0	1.0	1.0
581	1	1124	1.0	1.0	1.0
1094	1	1172	1.0	1.0	1.0
561	1	311	1.0	1.0	1.0
929	1	379	1.0	1.0	1.0
140	1	790	1.0	1.0	1.0
510	1	2019	1.0	1.0	1.0
63	1	64	1.0	1.0	1.0
197	1	360	1.0	1.0	1.0
172	1	359	1.0	1.0	1.0
140	1	876	1.0	1.0	1.0
510	1	49	1.0	1.0	1.0
42	1	336	1.0	1.0	1.0
115	1	1139	1.0	1.0	1.0
150	1	867	1.0	1.0	1.0
909	1	907	1.0	1.0	1.0
347	1	1081	1.0	1.0	1.0
896	1	29	1.0	1.0	1.0
334	1	105	1.0	1.0	1.0
827	1	1827	1.0	1.0	1.0
63	1	1030	1.0	1.0	1.0
661	1	305	1.0	1.0	1.0
227	1	945	1.0	1.0	1.0
252	1	962	1.0	1.0	1.0
395	1	771	1.0	1.0	1.0
156	1	1804	1.0	1.0	1.0
520	1	1142	1.0	1.0	1.0
427	1	962	1.0	1.0	1.0
113	1	792	1.0	1.0	1.0
977	1	1682	1.0	1.0	1.0
525	1	2539	1.0	1.0	1.0
395	1	925	1.0	1.0	1.0
1675	1	768	1.0	1.0	1.0
75	1	769	1.0	1.0	1.0
320	1	133	1.0	1.0	1.0
358	1	738	1.0	1.0	1.0
558	1	724	1.0	1.0	1.0
472	1	1634	1.0	1.0	1.0
276	1	532	1.0	1.0	1.0
113	1	329	1.0	1.0	1.0
263	1	669	1.0	1.0	1.0
400	1	1357	1.0	1.0	1.0
8	1	3262	1.0	1.0	1.0
172	1	1032	1.0	1.0	1.0
1157	1	541	1.0	1.0	1.0
527	1	1043	1.0	1.0	1.0
697	1	528	1.0	1.0	1.0
18	1	1066	1.0	1.0	1.0
452	1	416	1.0	1.0	1.0
166	1	389	1.0	1.0	1.0
95	1	669	1.0	1.0	1.0
661	1	454	1.0	1.0	1.0
697	1	2568	1.0	1.0	1.0
177	1	1597	1.0	1.0	1.0
310	1	1133	1.0	1.0	1.0
32	1	802	1.0	1.0	1.0
839	1	1135	1.0	1.0	1.0
475	1	1224	1.0	1.0	1.0
547	1	1944	1.0	1.0	1.0
261	1	930	1.0	1.0	1.0
342	1	448	1.0	1.0	1.0
392	1	101	1.0	1.0	1.0
156	1	773	1.0	1.0	1.0
527	1	1278	1.0	1.0	1.0
113	1	385	1.0	1.0	1.0
323	1	814	1.0	1.0	1.0
462	1	650	1.0	1.0	1.0
40	1	1926	1.0	1.0	1.0
339	1	854	1.0	1.0	1.0
140	1	2560	1.0	1.0	1.0
197	1	1272	1.0	1.0	1.0
135	1	1450	1.0	1.0	1.0
212	1	2693	1.0	1.0	1.0
75	1	480	1.0	1.0	1.0
288	1	2169	1.0	1.0	1.0
1054	1	1191	1.0	1.0	1.0
268	1	766	1.0	1.0	1.0
637	1	1524	1.0	1.0	1.0
24	1	1804	1.0	1.0	1.0
310	1	962	1.0	1.0	1.0
1045	1	1753	1.0	1.0	1.0
655	1	1346	1.0	1.0	1.0
392	1	949	1.0	1.0	1.0
400	1	1855	1.0	1.0	1.0
733	1	12	1.0	1.0	1.0
808	1	408	1.0	1.0	1.0
355	1	691	1.0	1.0	1.0
575	1	1616	1.0	1.0	1.0
358	1	690	1.0	1.0	1.0
475	1	2385	1.0	1.0	1.0
320	1	1242	1.0	1.0	1.0
325	1	349	1.0	1.0	1.0
355	1	1540	1.0	1.0	1.0
353	1	2005	1.0	1.0	1.0
731	1	698	1.0	1.0	1.0
320	1	1871	1.0	1.0	1.0
40	1	2093	1.0	1.0	1.0
18	1	2692	1.0	1.0	1.0
452	1	133	1.0	1.0	1.0
48	1	1759	1.0	1.0	1.0
1015	1	2144	1.0	1.0	1.0
733	1	1065	1.0	1.0	1.0
1253	1	402	1.0	1.0	1.0
787	1	555	1.0	1.0	1.0
18	1	173	1.0	1.0	1.0
42	1	873	1.0	1.0	1.0
67	1	1069	1.0	1.0	1.0
665	1	277	1.0	1.0	1.0
658	1	351	1.0	1.0	1.0
97	1	59	1.0	1.0	1.0
156	1	1823	1.0	1.0	1.0
821	1	586	1.0	1.0	1.0
462	1	1768	1.0	1.0	1.0
581	1	4118	1.0	1.0	1.0
48	1	2371	1.0	1.0	1.0
977	1	1023	1.0	1.0	1.0
640	1	2385	1.0	1.0	1.0
462	1	1013	1.0	1.0	1.0
651	1	1432	1.0	1.0	1.0
24	1	3081	1.0	1.0	1.0
909	1	336	1.0	1.0	1.0
42	1	826	1.0	1.0	1.0
394	1	1853	1.0	1.0	1.0
232	1	2114	1.0	1.0	1.0
223	1	812	1.0	1.0	1.0
665	1	2314	1.0	1.0	1.0
18	1	1607	1.0	1.0	1.0
477	1	2269	1.0	1.0	1.0
212	1	100	1.0	1.0	1.0
561	1	1100	1.0	1.0	1.0
137	1	517	1.0	1.0	1.0
276	1	6234	1.0	1.0	1.0
462	1	102	1.0	1.0	1.0
510	1	734	1.0	1.0	1.0
263	1	1053	1.0	1.0	1.0
827	1	482	1.0	1.0	1.0
179	1	593	1.0	1.0	1.0
166	1	4112	1.0	1.0	1.0
263	1	2315	1.0	1.0	1.0
131	1	493	1.0	1.0	1.0
42	1	1013	1.0	1.0	1.0
276	1	1769	1.0	1.0	1.0
661	1	269	1.0	1.0	1.0
339	1	371	1.0	1.0	1.0
895	1	1229	1.0	1.0	1.0
89	1	879	1.0	1.0	1.0
263	1	563	1.0	1.0	1.0
378	1	1948	1.0	1.0	1.0
67	1	220	1.0	1.0	1.0
42	1	907	1.0	1.0	1.0
89	1	434	1.0	1.0	1.0
288	1	650	1.0	1.0	1.0
527	1	1069	1.0	1.0	1.0
932	1	110	1.0	1.0	1.0
661	1	1799	1.0	1.0	1.0
837	1	1889	1.0	1.0	1.0
219	1	1902	1.0	1.0	1.0
444	1	501	1.0	1.0	1.0
204	1	478	1.0	1.0	1.0
540	1	1804	1.0	1.0	1.0
75	1	822	1.0	1.0	1.0
263	1	238	1.0	1.0	1.0
609	1	1759	1.0	1.0	1.0
8	1	1332	1.0	1.0	1.0
376	1	915	1.0	1.0	1.0
310	1	1931	1.0	1.0	1.0
718	1	762	1.0	1.0	1.0
24	1	92	1.0	1.0	1.0
581	1	954	1.0	1.0	1.0
89	1	243	1.0	1.0	1.0
1029	1	1520	1.0	1.0	1.0
24	1	879	1.0	1.0	1.0
374	1	753	1.0	1.0	1.0
378	1	1505	1.0	1.0	1.0
342	1	311	1.0	1.0	1.0
310	1	333	1.0	1.0	1.0
18	1	59	1.0	1.0	1.0
383	1	1224	1.0	1.0	1.0
118	1	1023	1.0	1.0	1.0
261	1	920	1.0	1.0	1.0
237	1	668	1.0	1.0	1.0
46	1	669	1.0	1.0	1.0
225	1	1023	1.0	1.0	1.0
179	1	1074	1.0	1.0	1.0
427	1	453	1.0	1.0	1.0
118	1	957	1.0	1.0	1.0
640	1	404	1.0	1.0	1.0
527	1	564	1.0	1.0	1.0
665	1	6	1.0	1.0	1.0
661	1	1106	1.0	1.0	1.0
839	1	1186	1.0	1.0	1.0
733	1	936	1.0	1.0	1.0
444	1	1172	1.0	1.0	1.0
223	1	1455	1.0	1.0	1.0
575	1	1593	1.0	1.0	1.0
789	1	752	1.0	1.0	1.0
204	1	719	1.0	1.0	1.0
1675	1	3401	1.0	1.0	1.0
212	1	681	1.0	1.0	1.0
661	1	2069	1.0	1.0	1.0
18	1	2104	1.0	1.0	1.0
540	1	1889	1.0	1.0	1.0
113	1	480	1.0	1.0	1.0
10	1	336	1.0	1.0	1.0
977	1	695	1.0	1.0	1.0
575	1	1926	1.0	1.0	1.0
56	1	1927	1.0	1.0	1.0
1097	1	1018	1.0	1.0	1.0
599	1	1065	1.0	1.0	1.0
104	1	805	1.0	1.0	1.0
122	1	332	1.0	1.0	1.0
1675	1	901	1.0	1.0	1.0
250	1	49	1.0	1.0	1.0
276	1	280	1.0	1.0	1.0
8	1	1174	1.0	1.0	1.0
320	1	1930	1.0	1.0	1.0
140	1	396	1.0	1.0	1.0
276	1	1822	1.0	1.0	1.0
609	1	627	1.0	1.0	1.0
244	1	375	1.0	1.0	1.0
472	1	450	1.0	1.0	1.0
383	1	6	1.0	1.0	1.0
1097	1	1341	1.0	1.0	1.0
942	1	102	1.0	1.0	1.0
34	1	1668	1.0	1.0	1.0
808	1	1769	1.0	1.0	1.0
1675	1	2129	1.0	1.0	1.0
339	1	440	1.0	1.0	1.0
431	1	238	1.0	1.0	1.0
187	1	1100	1.0	1.0	1.0
392	1	1765	1.0	1.0	1.0
787	1	245	1.0	1.0	1.0
42	1	756	1.0	1.0	1.0
172	1	478	1.0	1.0	1.0
525	1	2652	1.0	1.0	1.0
218	1	1581	1.0	1.0	1.0
276	1	1032	1.0	1.0	1.0
71	1	511	1.0	1.0	1.0
91	1	1437	1.0	1.0	1.0
150	1	1541	1.0	1.0	1.0
1094	1	950	1.0	1.0	1.0
99	1	943	1.0	1.0	1.0
942	1	936	1.0	1.0	1.0
1079	1	1278	1.0	1.0	1.0
219	1	574	1.0	1.0	1.0
392	1	1710	1.0	1.0	1.0
225	1	12	1.0	1.0	1.0
97	1	2572	1.0	1.0	1.0
252	1	750	1.0	1.0	1.0
244	1	926	1.0	1.0	1.0
392	1	920	1.0	1.0	1.0
462	1	1241	1.0	1.0	1.0
415	1	454	1.0	1.0	1.0
46	1	26	1.0	1.0	1.0
1015	1	1983	1.0	1.0	1.0
261	1	515	1.0	1.0	1.0
697	1	180	1.0	1.0	1.0
48	1	842	1.0	1.0	1.0
1054	1	59	1.0	1.0	1.0
229	1	1682	1.0	1.0	1.0
229	1	926	1.0	1.0	1.0
195	1	2423	1.0	1.0	1.0
415	1	2106	1.0	1.0	1.0
599	1	993	1.0	1.0	1.0
281	1	773	1.0	1.0	1.0
1015	1	1823	1.0	1.0	1.0
339	1	2371	1.0	1.0	1.0
63	1	2417	1.0	1.0	1.0
896	1	1244	1.0	1.0	1.0
95	1	1931	1.0	1.0	1.0
374	1	2176	1.0	1.0	1.0
525	1	363	1.0	1.0	1.0
477	1	1607	1.0	1.0	1.0
895	1	1042	1.0	1.0	1.0
150	1	332	1.0	1.0	1.0
825	1	695	1.0	1.0	1.0
658	1	648	1.0	1.0	1.0
197	1	178	1.0	1.0	1.0
124	1	1021	1.0	1.0	1.0
839	1	826	1.0	1.0	1.0
510	1	1641	1.0	1.0	1.0
1153	1	1393	1.0	1.0	1.0
24	1	1089	1.0	1.0	1.0
91	1	743	1.0	1.0	1.0
131	1	316	1.0	1.0	1.0
104	1	1360	1.0	1.0	1.0
24	1	2019	1.0	1.0	1.0
73	1	114	1.0	1.0	1.0
142	1	966	1.0	1.0	1.0
140	1	1208	1.0	1.0	1.0
225	1	428	1.0	1.0	1.0
388	1	619	1.0	1.0	1.0
1029	1	133	1.0	1.0	1.0
637	1	1736	1.0	1.0	1.0
477	1	684	1.0	1.0	1.0
637	1	90	1.0	1.0	1.0
56	1	123	1.0	1.0	1.0
142	1	258	1.0	1.0	1.0
268	1	405	1.0	1.0	1.0
655	1	450	1.0	1.0	1.0
328	1	570	1.0	1.0	1.0
120	1	2671	1.0	1.0	1.0
46	1	1200	1.0	1.0	1.0
415	1	158	1.0	1.0	1.0
932	1	482	1.0	1.0	1.0
135	1	385	1.0	1.0	1.0
276	1	1641	1.0	1.0	1.0
383	1	116	1.0	1.0	1.0
609	1	530	1.0	1.0	1.0
353	1	1066	1.0	1.0	1.0
365	1	1527	1.0	1.0	1.0
63	1	1552	1.0	1.0	1.0
547	1	1604	1.0	1.0	1.0
46	1	869	1.0	1.0	1.0
896	1	1267	1.0	1.0	1.0
599	1	1648	1.0	1.0	1.0
150	1	2603	1.0	1.0	1.0
32	1	312	1.0	1.0	1.0
120	1	1240	1.0	1.0	1.0
18	1	1432	1.0	1.0	1.0
383	1	660	1.0	1.0	1.0
73	1	2015	1.0	1.0	1.0
1015	1	35	1.0	1.0	1.0
397	1	2069	1.0	1.0	1.0
325	1	1959	1.0	1.0	1.0
462	1	759	1.0	1.0	1.0
335	1	890	1.0	1.0	1.0
229	1	1173	1.0	1.0	1.0
581	1	883	1.0	1.0	1.0
932	1	2168	1.0	1.0	1.0
95	1	2542	1.0	1.0	1.0
525	1	1990	1.0	1.0	1.0
252	1	1531	1.0	1.0	1.0
223	1	2084	1.0	1.0	1.0
320	1	1273	1.0	1.0	1.0
651	1	1472	1.0	1.0	1.0
929	1	1212	1.0	1.0	1.0
661	1	2334	1.0	1.0	1.0
223	1	203	1.0	1.0	1.0
263	1	2157	1.0	1.0	1.0
394	1	1979	1.0	1.0	1.0
63	1	659	1.0	1.0	1.0
334	1	230	1.0	1.0	1.0
40	1	1785	1.0	1.0	1.0
378	1	1594	1.0	1.0	1.0
124	1	943	1.0	1.0	1.0
444	1	1315	1.0	1.0	1.0
272	1	44	1.0	1.0	1.0
75	1	782	1.0	1.0	1.0
896	1	92	1.0	1.0	1.0
328	1	541	1.0	1.0	1.0
118	1	1040	1.0	1.0	1.0
609	1	592	1.0	1.0	1.0
365	1	88	1.0	1.0	1.0
232	1	1926	1.0	1.0	1.0
376	1	158	1.0	1.0	1.0
342	1	583	1.0	1.0	1.0
658	1	771	1.0	1.0	1.0
431	1	1918	1.0	1.0	1.0
688	1	747	1.0	1.0	1.0
395	1	9	1.0	1.0	1.0
342	1	1278	1.0	1.0	1.0
658	1	1939	1.0	1.0	1.0
218	1	1220	1.0	1.0	1.0
24	1	1346	1.0	1.0	1.0
