5711	0	1349	1.0
6953	0	1634	1.0
631	0	246	1.0
6931	0	246	1.0
4363	0	1580	1.0
9071	0	401	1.0
4731	0	686	1.0
4907	0	1146	1.0
1824	0	860	1.0
7488	0	2766	1.0
4757	0	5916	1.0
2471	0	2575	1.0
8249	0	3254	1.0
1532	0	214	1.0
3883	0	2480	1.0
3714	0	3114	1.0
8702	0	2816	1.0
6056	0	860	1.0
5044	0	657	1.0
2733	0	5423	1.0
1691	0	1763	1.0
6069	0	5264	1.0
5840	0	2199	1.0
6270	0	88	1.0
2366	0	2952	1.0
7634	0	511	1.0
5291	0	35	1.0
8924	0	2855	1.0
1895	0	3952	1.0
1429	0	2560	1.0
7306	0	2424	1.0
5219	0	521	1.0
8078	0	3567	1.0
8786	0	3234	1.0
1229	0	1230	1.0
8165	0	1778	1.0
5538	0	7818	1.0
4658	0	490	1.0
5671	0	1734	1.0
2206	0	1782	1.0
8224	0	376	1.0
7744	0	3782	1.0
2177	0	932	1.0
6271	0	88	1.0
4226	0	1495	1.0
3746	0	860	1.0
3430	0	651	1.0
7982	0	678	1.0
4858	0	962	1.0
1785	0	352	1.0
4460	0	2652	1.0
4005	0	548	1.0
2781	0	924	1.0
5136	0	5137	1.0
6825	0	2199	1.0
8667	0	791	1.0
2697	0	1325	1.0
5650	0	246	1.0
1127	0	1128	1.0
420	0	333	1.0
1404	0	326	1.0
2087	0	1751	1.0
7409	0	5114	1.0
8465	0	8088	1.0
5628	0	2883	1.0
2516	0	1178	1.0
3802	0	719	1.0
78	0	1702	1.0
4686	0	1378	1.0
5782	0	2152	1.0
5243	0	678	1.0
3101	0	1150	1.0
3990	0	1024	1.0
4922	0	2482	1.0
6503	0	1702	1.0
4945	0	398	1.0
9009	0	2806	1.0
5648	0	542	1.0
3723	0	548	1.0
5716	0	667	1.0
6838	0	8609	1.0
7302	0	6873	1.0
2565	0	88	1.0
7044	0	1716	1.0
3982	0	1066	1.0
6323	0	1800	1.0
4978	0	1878	1.0
6756	0	5413	1.0
8151	0	3234	1.0
3275	0	4082	1.0
4535	0	719	1.0
5851	0	2766	1.0
6372	0	1778	1.0
4846	0	4453	1.0
8013	0	542	1.0
78	0	1251	1.0
5372	0	3224	1.0
5032	0	1751	1.0
4682	0	4822	1.0
4848	0	1931	1.0
3750	0	1206	1.0
8050	0	1702	1.0
1304	0	401	1.0
6552	0	401	1.0
5994	0	88	1.0
5891	0	118	1.0
2954	0	3221	1.0
2721	0	5642	1.0
2443	0	2852	1.0
3259	0	422	1.0
8488	0	1599	1.0
4111	0	1325	1.0
1211	0	1325	1.0
87	0	88	1.0
5295	0	778	1.0
1947	0	1363	1.0
2870	0	2667	1.0
6143	0	844	1.0
5331	0	3088	1.0
8944	0	1976	1.0
